Date,BL,MVO Min Vol,HRP,NCO,Equal Weight,S&P 500
2022-09-30,8.330658930876671,7.725378324876197,7.2792850506666245,7.555398716401101,5.14740708807105,4.241896275747778
2022-10-31,9.999390523887362,9.177423031080554,8.628310418145608,8.969955805597799,5.78402091634223,4.586658078144808
2022-11-30,10.355682725906254,9.496334150777459,8.904471015931339,9.27345821936521,6.106710406561416,4.841638050392895
2022-12-31,10.140472832049117,9.310335616020208,8.736343102721852,9.0967789849872,5.967298735267537,4.562623256651297
2023-01-31,9.78013256669604,9.012329503230418,8.441630768069,8.798966770345224,6.110043860997341,4.849554201403266
2023-02-28,10.114049797773225,9.29248792637322,8.714909124120176,9.07700983328413,6.079025486987996,4.727623523460115
2023-03-31,10.10174482947237,9.298766346510854,8.711142997217015,9.081036790696208,6.114380379348157,4.9029129255671995
2023-04-30,10.623300059348397,9.761822896355607,9.136559307359452,9.531203035155206,6.273109074870811,4.981236599028915
2023-05-31,10.34631283607762,9.517696646767305,8.925337779144913,9.299890677453952,5.979198570029876,5.004231151001847
2023-06-30,11.18245021691956,10.239882747492668,9.590147005454812,9.999197562249575,6.293754580224138,5.328504315371463
2023-07-31,11.795385185132908,10.780223717549092,10.103586260032888,10.530811023882563,6.4566963522084935,5.502923597919719
2023-08-31,11.87409852038903,10.847729640420313,10.178979763616665,10.601051231436465,6.4005050622707715,5.413489663674704
2023-09-30,11.446794826033006,10.460750453669316,9.845513669762827,10.23261564443233,6.230037715800282,5.1567041268772105
2023-10-31,11.474502907936731,10.457685168028789,9.850893491829588,10.23990349089839,6.143567458859642,5.044759504612974
2023-11-30,11.888220826024146,10.844079816570112,10.189099316474865,10.607505484358155,6.350468368716022,5.505566999111111
2023-12-31,11.823993213855244,10.810821452839829,10.142448733153314,10.565966919392904,6.538674467576299,5.756925587686795
2024-01-31,12.272927934085017,11.201360107720422,10.518497680290231,10.950330589802114,6.535035110295378,5.848612869527865
2024-02-29,14.398316692021297,13.063607466002436,12.263292943373147,12.771300003340949,6.806693294368052,6.153833036172285
2024-03-31,15.440186551311749,13.954543069158241,13.067624173890035,13.63654299560259,7.297317453155838,6.355076384229794
2024-04-30,14.937134008276137,13.506247374275823,12.663913654826404,13.209977650287387,7.2030145201940075,6.098841556013839
2024-05-31,15.221503364445123,13.773166772790502,12.9040007863059,13.468760337897244,7.353933615396647,6.407318879068801
2024-06-30,15.77734022538599,14.245297818282136,13.335434628916166,13.92552360722533,7.485583000400802,6.633369939629088
2024-07-31,16.517415860260446,14.875374505784292,13.89074979326641,14.534202223149753,7.867901576489578,6.713694394337397
2024-08-31,16.910474723677126,15.227967517086514,14.204394521604826,14.876094433008905,8.035559554581111,6.870563543889529
2024-09-30,17.873044248914738,16.0653207440388,14.974099584101547,15.691210292142436,8.277119565799874,7.014877297380597
2024-10-31,17.772619165448557,15.935281301108544,14.860014381227792,15.574757604919245,8.398607311605593,6.952279582213529
2024-11-30,19.44855762343981,17.379446152979142,16.19249155659035,16.976727521536517,8.872717096685095,7.366868953955687
2024-12-31,17.949281661813554,16.080237519699537,15.036044652206458,15.728324453659415,8.33970519625125,7.18961978889636
2025-01-31,18.713892562236563,16.69330211122316,15.595719032126118,16.326249372006934,8.661065247473589,7.382708092358816
2025-02-28,18.29806265208086,16.34479986068711,15.2422170757709,15.974638362867234,8.749018450785005,7.288985847359202
2025-03-31,17.745151203166134,15.82842275112827,14.73854092187582,15.471607348413421,8.8326916441056,6.882849282645147
2025-04-30,18.048130295925457,16.06306797974093,14.959496047999703,15.708898866091516,8.945894274961626,6.823173741151435
2025-05-31,17.831436912004534,15.853356304662075,14.77451252424388,15.509826730297457,9.160441603868186,7.251975951885582
2025-06-30,17.917096225185837,15.912417999855622,14.820149983293367,15.560510924912188,9.525384697347247,7.624627156047869
2025-07-31,19.589542974725475,17.3375529616075,16.14628942384035,16.953438771491367,9.80005779797299,7.800234070137141
2025-08-31,19.41975805732052,17.169499220740786,15.972140074625194,16.790907993132326,9.996120421259956,7.960290493079809
2025-09-30,20.27181901955008,17.858323989218473,16.56668648431663,17.457291881288594,10.439309683886862,8.243839327543077
2025-10-31,19.251776621949418,17.02683928847826,15.813924294257932,16.647838754203793,10.242482641286639,8.440351139387603
2025-11-30,19.511779222845096,17.215991897238048,15.97607631778555,16.832234188410204,10.42849990718716,8.45680935019619
2025-12-31,18.575935664105206,16.41366780258258,15.24031396243788,16.053828148945193,10.439317784175294,8.463553821224458
2026-01-31,20.629282642180076,18.088119722808575,16.723360925543396,17.678382089835754,11.588810866302671,8.588287415948141
2026-02-28,21.358081438024858,18.701133179621916,17.234310359090166,18.262558767026015,12.19717155440028,8.514067850715476
2026-03-31,21.49724086478328,18.856722073016247,17.416069191912676,18.41748633419464,11.97815630550991,8.093647044793345
2026-04-30,23.817412853343424,20.821877924607797,19.238295633118806,20.34090219912466,12.463137468564602,8.943906153180965
2026-05-31,22.384613714704862,19.658014345912196,18.180853075319842,19.20925134824362,12.087098483322302,9.414585763651493
