Date,VIX Tightness Shock,HY Spread Tightness Shock,T10Y2Y Tightness Shock
2011-11-08,-0.0898332415993931,-1.33,-0.050000000000000044
2011-11-09,0.230878390978278,-0.8599999999999994,0.10000000000000009
2011-11-10,0.1869260038060968,-0.6100000000000003,0.1499999999999999
2011-11-11,0.1204147912039435,-0.5900000000000007,0.05999999999999983
2011-11-14,0.23683003775902545,-0.4499999999999993,0.1399999999999999
2011-11-15,0.057355700496572015,-0.3899999999999997,0.05999999999999983
2011-11-16,0.18551294528804996,-0.33000000000000007,0.11999999999999988
2011-11-17,0.12410003069357578,-0.08000000000000007,0.16999999999999993
2011-11-18,0.04149524782163816,-0.02999999999999936,0.15999999999999992
2011-11-21,0.16941520900622686,0.33000000000000007,0.18999999999999995
2011-11-22,0.20662513134172678,0.5900000000000007,0.22999999999999998
2011-11-23,0.16833457741974212,0.7399999999999993,0.20999999999999996
2011-11-25,0.4662270175499136,1.17,0.42999999999999994
2011-11-28,0.43486978693782363,1.1000000000000005,0.3600000000000001
2011-11-29,0.16713408369697658,0.8799999999999999,0.19999999999999996
2011-11-30,-0.08610260787089286,0.3700000000000001,-0.040000000000000036
2011-12-01,-0.0417477207710818,0.34000000000000075,-0.030000000000000027
2011-12-02,0.030683250629294,0.40000000000000036,0.06000000000000005
2011-12-05,0.053458698589644804,0.2999999999999998,0.08000000000000007
2011-12-06,0.07415387984517097,0.20999999999999996,-0.030000000000000027
2011-12-07,0.17274745204316777,0.3099999999999996,0.08000000000000007
2011-12-08,-0.07614967528385663,0.07999999999999918,0.0
2011-12-09,-0.1211325453582347,0.07000000000000028,-0.040000000000000036
2011-12-12,-0.06362139435880965,0.13999999999999968,0.06000000000000005
2011-12-13,-0.11003490248743397,0.15999999999999925,0.13000000000000012
2011-12-14,-0.08813261588871313,0.13999999999999968,0.18000000000000016
2011-12-15,-0.19719731800274265,0.08000000000000007,0.14000000000000012
2011-12-16,-0.2596954684861841,0.03000000000000025,0.11999999999999988
